"MeterId";"MeterRates";"MeterCategory";"Unit";"MeterName";"MeterSubCategory";"MeterRegion"
"57105f32-0637-432e-ab45-76aa1956acfb";"0.067464";"Virtual Machines Licenses";"1 Hour";"1 vCPU VM License";"Java Development Environment";""
"f64c1198-bf3d-449f-b8b2-c0e65b8489d6";"0.269856";"Virtual Machines Licenses";"1 Hour";"48 vCPU VM License";"SQL Server Enterprise SLES";""
"b5c04ba8-af0e-4b4c-8ef3-c405c9e9c338";"0.047224";"Virtual Machines Licenses";"1 Hour";"4 vCPU VM License";"V-Ray";""
"245d2c23-2308-4b39-b5f7-c5dfd9c6d3ee";"0.0";"SQL Data Warehouse";"1/Hour";"100 DWUs - Free";"Compute Optimized Gen1";""
"ad07b2e2-2873-4939-9a7d-b1aa9360ea4b";"0.08433";"Virtual Machines Licenses";"1 Hour";"Shared vCPU VM License";"SQL Server Web SLES";""
"98babd23-6265-4b84-a3f0-4d18934b894f";"0.048068";"Virtual Machines Licenses";"1 Hour";"Advanced VM Support";"Ubuntu Advantage";""
"1c96d414-32bd-4360-acbf-48f233d03005";"0.33732";"Azure Databricks";"1 Hour";"Standard All-purpose Compute DBU";"";""
"b6862df1-0d78-4af2-9054-61d9f4388733";"4.04784";"Virtual Machines Licenses";"1 Hour";"60 vCPU VM License";"Java Development Environment";""
"929ecd65-68a2-4357-ac0a-9793e04b7436";"0.030358";"Azure Monitor";"1";"SMS Country Code 44 Notifications";"";""
"d2e60e35-f1c9-5911-a280-ec45d2f6f5e3";"0.0";"Load Balancer";"1 Hour";"Included LB Rules and Outbound Rules - Free";"Standard";""
"8260cba2-4437-47d1-a31e-2561cd370f50";"0.0";"Virtual Machines";"1 Hour";"B1s - Free";"BS Series";""
"f114cb19-ea64-40b5-bcd7-aee474b62853";"0.003373";"Virtual Network";"1 Hour";"Dynamic Public IP";"IP Addresses";""
"5cb8b43a-2a87-4f32-80d0-8dcd6e2eb2d2";"0.269856";"Virtual Machines Licenses";"1 Hour";"120 vCPU VM License";"SQL Server Web SLES";""
"a96e18a1-a1de-4a72-a5be-b8ccfcc03b1b";"3.3732";"Cognitive Services";"1K";"Standard Text-to-Speech Transactions";"Bing Speech";""
"37ae0bdb-c03d-535e-bc4f-4f376426b991";"0.006746";"Azure Firewall";"1 GB";"Premium Secured Virtual Hub Data Processed";"";""
"c2f8be65-ca45-47f2-9451-807406d20d69";"2.10825";"Cognitive Services";"1 Hour";"Speech Translation";"Speech";""
"ccb7754f-3083-46c4-ad5f-343da0cd1488";"0.25299";"Azure Lab Services";"1 GB/Month";"Lab Storage";"";""
"489f0880-9116-47eb-a277-92415b62c745";"0.952929";"Data Lake Store";"1 Day";"1 TB Pre-pay Data at Rest";"";""
"59bc01e3-9d3e-4b9f-baef-35e696aad6c4";"0.008433";"Virtual Network";"1 GB";"Ingress";"Peering";""
"1614f234-33a8-47fa-887a-1e7b48a3f3ca";"0.0";"Azure VM Image Builder";"1 Minute";"Free Build";"";""
"2a472850-9a78-4e31-b8b4-146cf6b1f663";"0.0";"Storage";"1/Month";"P20 Disks";"Premium Page Blob";""
"ba2b4df6-e886-4cf2-9818-33f27d22b3cf";"0.25299";"Network Watcher";"1";"Perf Monitor Connection Metrics";"";""
"e8ae79ad-c2ab-4d82-b226-dd3c33dfd40c";"0.0";"Storage";"10K";"List Operations - Free";"Files";""
"10fdb7b1-cb5f-4fed-8c83-2876fa4ed68b";"0.16866";"Virtual Machines Licenses";"1 Hour";"4 vCPU VM License";"SQL Server Standard SLES";""
"e852bef8-3d5e-4673-bf57-13e2ea708ed6";"0.008433";"Azure Front Door Service";"1 GB";"Data Transfer In";"";""
"042dd198-b35c-46a4-807e-f1a0526ba5dc";"0.0";"Advanced Threat Protection";"1/Month";"Standard Trial Nodes";"Azure Database for PostgreSQL";""
"e531e1c0-09c9-4d83-b7d0-a2c6741faa22";"0.042165";"Virtual Machines Licenses";"1 Hour";"3-4 vCPU VM Support";"SUSE Linux Enterprise Server for HPC Priority";""
"f1214b5c-cc16-445f-be6c-a3bb75f8395a";"0.0";"Virtual Machines Licenses";"1 Hour";"40 vCPU VM License";"Windows Server";""
"7900e3ad-5892-4a2b-884f-837670af78e5";"0.269856";"Virtual Machines Licenses";"1 Hour";"80 vCPU VM License";"SQL Server Standard SLES";""
"9bc249d6-7af9-4237-bd4d-251c324f9e51";"0.002361";"Azure Active Directory B2C";"1/Month";"Basic Authentications";"";""
"34847b34-5c0f-4295-82e1-c703b84bf8f1";"0.404784";"Azure Monitor";"1";"Voice Call Country Code 372";"";""
"c4b80cac-b9f1-4f5f-a67b-c91217562df5";"0.0";"Azure Machine Learning";"1/Day";"Free Tier";"Model Management";""
"32c11975-b464-43d1-bc77-d787694e7c48";"0.0";"Virtual Machines";"1 Hour";"Compute";"Reservation-Base VM";""
"b9ee1dbb-5227-4abc-a884-6993e8d744d4";"0.33732";"Virtual Machines Licenses";"1 Hour";"16 vCPU VM License";"Autodesk Arnold";""
"b7464517-8cad-45a5-a7f6-8d2fe9999e7a";"0.059031";"Azure Databricks";"1 Hour";"Standard Jobs Light Compute DBU";"";""
"cbee30a3-5358-435a-8722-cff151bb8910";"0.0";"Virtual Machines";"1 Hour";"E64i v3/E64is v3";"Ev3/ESv3 Series";""
"c3ef8a01-d683-45e9-8602-b9f9874c75b1";"1.088129";"Cognitive Services";"1/Day";"S2 Model Deployment";"Custom Speech";""
"558f3e41-b808-45e3-98a9-ab4206ddd016";"0.404784";"HDInsight";"1 Hour";"A4";"A Series";""
"9108e8f6-c8bd-56d8-a70d-f8b7e85aef7c";"927.63";"Azure Stack Edge";"1";"Shipping - Americas (non-US) - 1 Node";"Azure Stack Edge Pro R - Azure Stack Edge";""
"eac5d1ba-dfcb-44b4-bc39-5b931a1a57a0";"1.454502";"Azure Data Factory v2";"1 Hour";"A8 v2 License Included";"SSIS Standard A-series v2 VM";""
"366b7ff7-9411-4a6d-807e-8a3268ae9d7f";"0.0";"Virtual Machines Licenses";"1 Hour";"40 vCPU VM License";"SQL Server Web";""
"e38effbf-d52d-42c6-9c6f-de7c111c0294";"0.0";"Virtual Machines Licenses";"1 Hour";"72 vCPU VM License";"SQL Server Web";""
"6860c782-bbcc-41ed-a218-fb308dd0942e";"0.08433";"Azure Monitor";"1/Month";"Alerts Metrics Monitored";"";""
"888b30f5-fcbf-4302-8f52-116b5e1fad7a";"0.0";"Azure Machine Learning";"1 Hour";"vCPU Surcharge";"Enterprise GPU NC1 Series Inferencing";""
"f0b8731a-12f7-57f1-b2fe-fc50ad74170d";"11005.065";"Azure Stack Edge";"1";"Return without Drives Fee - 1 Node";"Azure Stack Edge Pro R - Azure Stack Edge";""
"6771de65-400f-4520-a983-6f8c1da4de11";"0.0";"Storage";"10K";"LRS Write Operations";"Standard Page Blob v2";""
"5ffbdc23-80d1-4d4a-bc3d-4aa88f771da3";"0.109629";"Virtual Machines Licenses";"1 Hour";"416 vCPU VM License";"SQL Server Web Red Hat Enterprise Linux";""
"bf463981-e1ac-5e25-b806-61fd39c5fbe2";"2.5299";"MS Bing Services";"1K";"S1 Transactions";"MS Bing Entity Search";""
"93d53c01-f180-44d6-a5ae-00fd565bd256";"0.0";"SQL Database";"1/Day";"DTUs";"Single Free";""
"6b2576f1-c2cb-42e8-9234-2e0fd7318f92";"0.0";"Storage";"1/Month";"E15 Disks";"Standard SSD Managed Disks";""
"2885a6b2-5013-4fa9-8f3b-fc3ead8d136d";"21.0825";"IoT Hub";"1/Month";"Standard S1 Unit";"";""
"a2edef12-0800-5cd7-b336-651ef2084bda";"3.3732";"Azure Policy";"1/Month";"K8s Guest Configuration Policy/vCPU";"";""
"9f873fd3-52d8-4d19-b366-9dbb21d08671";"0.269856";"Virtual Machines Licenses";"1 Hour";"32 vCPU VM License";"SQL Server Standard SLES";""
"b7b2835f-8e22-408f-acfc-c7a75d1200cf";"0.109629";"Virtual Machines Licenses";"1 Hour";"40 vCPU VM License";"SQL Server Standard Red Hat Enterprise Linux";""
"58112973-4292-4891-b7a2-3853e88dab34";"0.092763";"Stream Analytics";"1 Hour";"Standard Streaming Unit";"";""
"41409266-c4cb-4e5b-a7b6-2369f446cb66";"6.32475";"SQL Database";"1/Day";"PRS2 Secondary Active DTUs";"Single Premium RS";""
"964e7b4d-07ec-49f3-9c26-6ec34f9a1d85";"0.162756";"Azure Synapse Analytics";"1 Hour";"vCore";"Data Flow - Compute Optimized";""
"45221c08-5cb8-44d5-abf5-0b963e3ffea4";"0.269856";"Virtual Machines Licenses";"1 Hour";"48 vCPU VM License";"SQL Server Web SLES";""
"69664c66-7472-4fab-9d45-e2e91f676074";"0.000566";"IoT Central";"1/Hour";"Standard Device Tier 4";"";""
"cd451752-0aa7-47e1-9b62-32bfb685c0e5";"1.567694";"Azure Data Factory v2";"1 Hour";"E2 v3 License Included";"SSIS Enterprise E-series v3 VM";""
"d7d527f5-3312-4052-be4f-fbbdde8ab1bd";"0.0";"Virtual Machines Licenses";"1 Hour";"12 vCPU VM License";"SQL Server Web";""
"067ed8bb-7cdd-52cc-81a4-36a655ed677a";"2.339314";"Virtual Machines Licenses";"1 Hour";"192 vCPU VM License";"SQL Server Enterprise Red Hat Enterprise Linux";""
"3dbfec75-284c-4c89-8c9c-0d395be81a0c";"0.006746";"GitHub";"1 Minute";"Linux Overage";"Actions";""
"fea85369-3735-4bf5-b2a8-63b4c6ceaf4b";"0.216728";"Azure Synapse Analytics";"1 Hour";"vCore";"Data Flow - General Purpose";""
"7081ea4b-468d-4202-bf5f-1dce98da6ac6";"0.0";"Virtual Machines";"1 Hour";"E16 v3/E16s v3";"Ev3/ESv3 Series";""
"d0dccaaf-3de9-4c7a-ba97-f83551b90126";"3373.2";"Data Box";"1";"Import Service Fee";"Heavy";""
"5f4d356c-8204-5488-bfa7-0e2a5a8b460a";"3.3732";"MS Bing Services";"10K";"S4 Transactions";"MS Bing Custom Search";""
"d5ff283d-6698-5f39-8c9d-68704fa74b23";"42.165";"Azure Stack Edge";"1";"Shipping - US";"Azure Stack Edge Mini R - Azure Stack Edge";""
"a9af5b9c-2de8-4b49-a8f2-d1985efaefde";"184.17672";"Virtual Machines Licenses";"1 Hour";"416 vCPU VM License";"BizTalk Server Enterprise";""
"b33e49cf-032a-4fa8-9e14-4f616af437e4";"0.0";"Azure Maps";"1";"User Map Data Search";"";""
"d4a1726f-2b95-4355-9907-b6b2123f8a37";"0.615609";"SQL Database";"1/Day";"S1 Secondary DTUs";"Single Standard";""
"8ee07b23-82ae-430e-a417-a050463ff4ee";"0.25299";"Azure Databricks";"1 Hour";"Premium Jobs Compute DBU";"";""
"a4d669f0-8119-48a9-b917-abfaa8872d03";"0.33732";"Data Lake Store";"1M";"Read Transactions";"";""
"b2acb2dc-29c5-4dbe-b2bc-4dbb0db72402";"299.235484";"Cognitive Services";"1/Day";"P3 Unit";"Face";""
"27a3afdd-373f-48df-a15c-3d0131ad4cfd";"0.0";"Azure Database Migration Service";"1 GB/Month";"Data Stored - Free";"General Purpose Storage";""
"3de357a3-b43a-4599-807d-343777735039";"0.023865";"Azure Monitor";"1";"SMS Country Code 852 Notifications";"";""
"f8c9dc65-3585-4957-a411-e9c241f3d298";"0.0";"Virtual Machines Licenses";"1 Hour";"208 vCPU VM License";"SQL Server Enterprise";""
"9c82ac51-4957-47db-965e-7e68145fb7e8";"0.708129";"Azure Data Factory v2";"1 Hour";"A4 v2 License Included";"SSIS Standard A-series v2 VM";""
"7f58e936-17dc-4f3d-99b0-d882419d1f33";"22.7691";"Cognitive Services";"10K";"S4 Overage Transactions";"Bing Search v5";""
"5c782060-32bd-4413-814a-5330d8696744";"0.0";"Virtual Machines Licenses";"1 Hour";"1 vCPU VM License - Free";"Windows Server Burst";""
"f15b05d6-94ce-4889-8421-992049e0fcb1";"2.67832";"Azure Data Factory v2";"1 Hour";"E16 v3 AHB";"SSIS Enterprise E-series v3 VM";""
"404fbe77-41ec-4296-9b46-672dd7ca6007";"3.162375";"SQL Database";"1/Day";"PRS1 DTUs";"Single Premium RS";""
"7ec6e572-13a1-499c-bdab-5593bb353c8a";"3.3732";"Cognitive Services";"1M";"Text To Speech Characters";"Speech";""
"7e3db99e-39cc-4014-b742-16c39c0e5a3c";"0.042165";"Virtual WAN";"1 Hour";"VPN S2S Connection Unit";"";""
"6f44ae85-a70e-44be-83ec-153a0bc23979";"0.109629";"Virtual Machines Licenses";"1 Hour";"44 vCPU VM License";"Red Hat Enterprise Linux";""
"86098318-ba53-51bd-ab5b-088d5b1e8a2c";"0.210825";"Azure Synapse Analytics";"1 Hour";"Azure Hosted Managed VNET IR Data Movement";"Pipelines";""
"8aee50c1-242e-4787-bffd-c421e12d39c8";"0.48827";"Azure Data Factory v2";"1 Hour";"D4 v3 AHB";"SSIS Standard D-series v3 VM";""
"614cb540-e109-467e-801c-05d7b49fb39f";"0.330573";"Cloud Services";"1 Hour";"G3 Low Priority";"G Series";""
"86bcc131-140e-47f7-8daf-a3b32da02578";"0.0";"Storage";"1/Month";"Server - Free";"File Sync";""
"d1b4ecc7-2bb9-47ca-803f-27aae429e554";"0.0";"Virtual Machines Licenses";"1 Hour";"6 vCPU VM License";"SQL Server Linux Web";""
"c52770b6-db5d-4697-bf02-d73b36f2a36c";"0.0";"Cognitive Services";"1K";"Free Transactions";"Personalizer";""
"b3680b36-700f-422c-bdd9-9db58665efc7";"1.33916";"Azure Data Factory v2";"1 Hour";"E8 v3 AHB";"SSIS Standard E-series v3 VM";""
"895dbca2-6b9e-436f-9d77-13923893079a";"0.0";"Cognitive Services";"1/Day";"Free Custom Speech Model Hosting Unit";"Speech";""
"d47ce8ce-3cdc-402a-8166-9e2c1ecda823";"0.683073";"Azure Analysis Services";"1 Hour";"S0 Scale-Out";"Standard";""
"f303a21a-05f1-4563-b2ad-7523eebc4058";"2.040786";"SQL Database";"1/Day";"S2 DTUs";"Single Standard";""
"35e3f2e1-d7f2-4410-ba00-80ffd6aa4066";"4.911379";"Virtual Machines Licenses";"1 Hour";"416 vCPU VM License";"V-Ray";""
"c26b775c-d438-4f0e-ae58-95c589784a96";"15.358179";"Azure Data Factory v2";"1 Hour";"E64 v3 License Included";"SSIS Standard E-series v3 VM";""
"d6eb6e09-ee00-4672-aa66-ed1219c1113d";"0.050598";"Storage";"1 GB/Month";"GRS Data Stored";"Queues";""
"6afd32d3-69a1-4d1a-8a48-5fe5347fd851";"25.299";"SQL Database";"1/Day";"PRS6 DTUs";"Single Premium RS";""
"5c8717de-fffc-4429-9a53-fad42682c746";"0.661147";"Virtual Machines";"1 Hour";"G4/GS4 Low Priority";"G/GS Series Windows";""
"e22e4189-b955-473e-809b-466b82aa2296";"1.079424";"Virtual Machines Licenses";"1 Hour";"16 vCPU VM License";"Java Development Environment";""
"ff3e6fa5-ee46-478e-8d0e-b629f4f8a8ac";"0.0";"Virtual Machines";"1 Hour";"B1s - Free";"BS Series Windows";""
"19248273-0178-48ca-b170-6f152e5ace05";"0.039635";"Azure Monitor";"1";"SMS Country Code 82 Notifications";"";""
"547c0401-4638-4d1a-b33f-ac86e13fc3d2";"12.953088";"Virtual Machines Licenses";"1 Hour";"128 vCPU VM License";"BizTalk Server Standard";""
"8555280b-a4b1-46fc-9678-b69953eb6b75";"8.433";"Cognitive Services";"1M";"S1 Characters";"Translator Text";""
"dac14c31-c493-435c-a93d-6a63e5d5acf2";"3.238272";"Virtual Machines Licenses";"1 Hour";"48 vCPU VM License";"Java Development Environment";""
"16163009-ddbb-49dd-98ae-50712a635e14";"0.033732";"Time Series Insights";"1 MB/Month";"Metadata Storage";"";""
"e10e4874-d41a-44cb-890e-d5e0b7e8a25c";"0.109629";"Virtual Machines Licenses";"1 Hour";"60 vCPU VM License";"SQL Server Web Red Hat Enterprise Linux";""
"1cb88381-0905-4843-9ba2-7914066aabe5";"0.0";"Virtual Machines Licenses";"1 Hour";"4 vCPU VM License";"Windows Server";""
"b3ce781a-d146-4d4f-9afc-1e1ebf0bb99d";"0.053127";"Azure Monitor";"1";"SMS Country Code 886 Notifications";"";""
"7a3b7628-9449-49fb-8c64-30a875e81254";"1414.568286";"Data Lake Analytics";"1 Day";"100000 AU Pre-pay";"";""
"6f98781a-29d4-44bc-a11f-8cfecea3578f";"3.905322";"Azure Data Factory v2";"1 Hour";"D32 v3 AHB";"SSIS Standard D-series v3 VM";""
"e9889554-fb00-4e00-bb08-21788c9d0dc8";"0.0";"SQL Database";"1 Hour";"vCore";"Single/Elastic Pool Business Critical - SQL License";""
"c055322e-0b67-4024-92c1-681459b9366c";"0.8433";"Cognitive Services";"1K";"S1 Transactions";"Computer Vision";""
"0e357df1-ca2c-527d-a170-9112e2956199";"548.145";"Azure Stack Edge";"1";"Data Destruction Fee";"Azure Stack Edge Mini R - Azure Stack Edge";""
"92f6f16a-1e67-4a1d-8271-9d9498d609a1";"1.26495";"Azure Monitor";"1/Month";"Alerts System Log Monitored at 5 Minute Frequency";"";""
"2ed54d86-5c0a-5fcc-a46e-34ba8fa5efbb";"3.3732";"MS Bing Services";"1K";"S1 Transactions";"MS Bing Custom Search";""
"295278f9-a44f-489c-a20c-171c28a7683d";"6.32475";"SQL Database";"1/Day";"PRS2 DTUs";"Single Premium RS";""
"1f36a55e-6346-4966-9ab6-ed013c7acafa";"0.0";"Cognitive Services";"1K";"Free Transactions";"Face";""
"94d5413a-8ae1-48db-8ecd-32eba9742e95";"421.65";"Virtual Machines Licenses";"1/Month";"Standard VM Support Minimum Fee";"Ubuntu Advantage";""
"654e63e5-9686-43df-a484-a529c8e15615";"0.0";"Azure Machine Learning";"1 Hour";"vCPU Surcharge";"Enterprise GPU NC2 Series Inferencing";""
"1785bc0b-bc59-47c6-ad24-ce7ab61ac30c";"0.0";"Virtual Machines Licenses";"1 Hour";"96 vCPU VM License";"SQL Server Linux Enterprise";""
"ffbc4662-6ed0-43e3-bd77-08f4f08134d0";"0.0";"Azure Cosmos DB";"1 Hour";"Usage";"Reservation";""
"8509964b-9815-4681-befd-dd3845cc5987";"0.0";"Azure Synapse Analytics";"50K";"Monitoring Operations";"Pipelines";""
"53ff7919-0cd3-462f-9a4e-41c3282eb1ff";"4.2165";"Azure Maps";"1K";"Standard S1 Mobility Service Transactions";"";""
"d315af10-098d-4f9f-b840-f3ff5abea4fa";"1.51794";"Virtual Machines Licenses";"1 Hour";"72 vCPU VM License";"Autodesk Arnold";""
"4e59fb7c-6f4b-4dfe-9745-f5208b2b8b04";"8.433";"Cognitive Services";"1M";"Commercial Characters";"Immersive Reader";""
"697547d0-7dc0-40c5-9cbd-9903877d2f54";"0.269856";"Virtual Machines Licenses";"1 Hour";"20 vCPU VM License";"SQL Server Enterprise SLES";""
"0c6206c1-0315-42b5-9dfe-5a97cc653f9a";"0.050598";"HDInsight";"1 Hour";"A1";"A Series";""
"8b4281e8-75f6-4426-bddc-4fc62a6ee430";"0.0";"Virtual Machines Licenses";"1 Hour";"60 vCPU VM License";"SQL Server Enterprise";""
"0d6714cd-bc0a-4511-9f39-37c5e91004bf";"0.8433";"Service Bus";"1 GB";"Hybrid Connections Data Transfer";"";""
"e3c2436b-90a4-4c13-846e-031e650ca09a";"2276.91";"Cognitive Services";"1/Month";"S4 Unit";"Bing Search v5";""
"107a126b-d7f4-42f3-8101-23aeace56c6c";"0.25299";"Network Watcher";"1";"Connection Monitor Tests";"";""
"ae36be94-3fb2-47b5-b33e-9dfef307fd9c";"2.44557";"Microsoft Genomics";"1";"Alignment and Variant Calling Genomes";"";""
"a297e6d5-2ab7-4ed6-ae88-401af0d46918";"0.16866";"Media Services";"100";"Widevine Licenses";"Content Protection";""
"9116ce67-af1b-497d-8779-de340eaf504a";"0.269856";"Azure Monitor";"1";"Voice Call Country Code 39";"";""
"b09b4254-418b-4459-9bc2-6a4cef013b2c";"0.0";"Virtual Machines Licenses";"1 Hour";"120 vCPU VM License";"SQL Server Enterprise";""
"567cf20b-d6b3-4a2e-a1e2-c751df4a2ffe";"0.052284";"Azure Monitor";"1";"SMS Country Code 41 Notifications";"";""
"d42b8719-acfb-4de6-88c7-6fcf83338722";"1.155321";"API Management";"1 Hour";"Gateway Units";"";""
"2f468c76-6d64-4b5b-bea1-8b64891239e4";"0.0";"Virtual Machines Licenses";"1 Hour";"24 vCPU VM License";"SQL Server Linux Enterprise";""
"21367919-32be-4541-8bab-ce5be5cace55";"0.0";"Cognitive Services";"1K";"Free Text Records";"Text Analytics";""
"554229f2-7bd5-40cb-8d5f-715db7b5d378";"0.0";"App Configuration";"1/Day";"Free Instances";"";""
"794dcb90-0793-43e6-9909-70d29974e56d";"0.109629";"Virtual Machines Licenses";"1 Hour";"6 vCPU VM License";"Red Hat Enterprise Linux";""
"940072fe-e64f-4c25-9362-0c6c59e0233c";"0.109629";"Virtual Machines Licenses";"1 Hour";"12 vCPU VM License";"SQL Server Web Red Hat Enterprise Linux";""
"f246df93-e03d-4e52-ae97-a43e8f3d542c";"0.160227";"VPN Gateway";"1 Hour";"Gateway";"Standard Gateway";""
"17bae893-c8ba-46ed-a5bd-838dced35bf0";"1.319372";"Azure Data Factory v2";"1 Hour";"A1 v2 License Included";"SSIS Enterprise A-series v2 VM";""
"c6d29001-2ec1-43ce-8ec8-8c753399ff6c";"0.160227";"Azure Bastion";"1 Hour";"Basic";"";""
"be627d31-8188-416d-abb9-9ca197ace206";"0.0";"Cognitive Services";"1K";"Speech to Intent - Understanding Transactions - Free";"Language Understanding";""
"cc40eaba-713c-4614-b8e4-7bc79ea4b154";"0.0";"Virtual Machines Licenses";"1 Hour";"1-2 vCPU VM Support";"SUSE Linux Enterprise Server Basic";""
"f432dd8b-cdba-4d90-97cc-81af4b9b2242";"0.0";"Azure Synapse Analytics";"1 Hour";"Self Hosted IR External Pipeline Activity";"Pipelines";""
"9bc60dea-0d81-4ad0-91c1-a56cb3911398";"0.037948";"SQL Database";"1/Day";"eDTUs";"Elastic Pool - Premium RS";""
"f6bdc96f-65a3-41c7-913b-34b518bff0ff";"8.433";"Notification Hubs";"1/Month";"Basic Unit";"";""
"dfc7cc11-fbe2-41c8-b6fa-24a574223938";"0.004216";"Load Balancer";"1 GB";"Data Processed";"Standard";""
"5675b1cf-37a0-4817-848d-8ade40c67265";"27.727704";"Cognitive Services";"1M";"C2 Overage Characters";"Translator Text";""
"20370695-8c9e-4194-b07d-d52ee632e9fb";"27.543864";"Azure Data Factory v2";"1 Hour";"D64 v3 License Included";"SSIS Enterprise D-series v3 VM";""
"bed3bda5-2f23-4dbb-883b-b066fa254ad2";"0.050598";"Virtual Machines Licenses";"1 Hour";"1 vCPU VM License";"SQL Server Standard Red Hat Enterprise Linux";""
"ae8cd572-1048-4cea-a34c-742964f4129e";"0.0";"Virtual Machines Licenses";"1 Hour";"80 vCPU VM License";"SQL Server Linux Standard";""
"be35593b-6ec3-4999-b610-c60149630fda";"0.0";"Virtual Machines Licenses";"1 Hour";"Usage";"RHEL Pre-Pay";""
"01f67b7f-3479-4662-b239-c33e12781d87";"0.0";"Cognitive Services";"1K";"Free Transactions";"Emotion";""
"e52121e1-673c-42ec-ba6d-ba032f776ebb";"6.32475";"Advanced Threat Protection";"1/Month";"Standard Nodes";"Azure Database for MySQL";""
"c9deceb6-bf79-4be0-b865-e50497409c91";"0.109629";"Virtual Machines Licenses";"1 Hour";"48 vCPU VM License";"RHEL for SAP Business Applications";""
"70509cbf-282e-4b2f-a4b9-5e0c5fe5577f";"1.416744";"Virtual Machines Licenses";"1 Hour";"120 vCPU VM License";"V-Ray";""
"071d7e1b-6708-4e48-ae89-d011b968df63";"0.16866";"Virtual Machines Licenses";"1 Hour";"8 vCPU VM License";"Autodesk Arnold";""
"62d94a65-9300-48a6-8c15-0e70fc41eb44";"0.025299";"Event Hubs";"1 Hour";"Standard Throughput Unit";"";""
"6318825b-98b6-4b3c-883f-52a9d1560dae";"0.25299";"Azure App Service";"1 Hour";"Front End";"Isolated Plan";""
"69c90441-219d-4578-a10d-3d39d3f688f8";"0.681998";"Azure Data Factory v2";"1 Hour";"D3 v2 AHB";"SSIS Standard D-series v2 VM";""
"a18f1c39-b7bf-4726-bac8-756cc9279199";"17.7093";"Virtual Machines Licenses";"1 Hour";"40 vCPU VM License";"BizTalk Server Enterprise";""
"6c1ae29e-ea4c-43f3-a25d-55c78b8db13e";"13.4928";"Azure Site Recovery";"1/Month";"VM Replicated to System Center";"";""
"9ee47aa8-3dd6-40a2-8c6c-24205a413c7f";"0.809568";"Virtual Machines Licenses";"1 Hour";"12 vCPU VM License";"Java Development Environment";""
"f8c187bb-5a47-46ae-b874-f186d207fff4";"0.000303";"Storage";"10K";"LRS List and Create Container Operations";"General Block Blob";""
"b243a898-b80d-4243-9b8e-6e3f5557a637";"6.476544";"Virtual Machines Licenses";"1 Hour";"96 vCPU VM License";"Java Development Environment";""
"e87db610-ad93-4c08-a7fa-db7a2fbd8e21";"0.0";"Virtual Machines Licenses";"1 Hour";"416 vCPU VM License";"SQL Server Enterprise";""
"b46fc668-f256-42e9-bb8d-1bdc88512766";"0.0";"Virtual Machines Licenses";"1 Hour";"416 vCPU VM License";"SQL Server Linux Enterprise";""
"1db3af4f-b7ee-4fdd-a676-638c4c4b67a2";"0.025299";"Azure Front Door Service";"1/Hour";"Included Routing Rules";"";""
"09756b58-3fb5-4390-976d-9ddd14f9ed18";"0.0";"Virtual Machines Licenses";"1 Hour";"4 vCPU VM License";"Windows Server Burst";""
"5ed50191-7c20-481a-a700-e064c18a6ef8";"4.2165";"Cognitive Services";"1M";"EDU/Nonprofit Characters";"Immersive Reader";""
"0c48e481-5791-5bcd-bdad-0ee6994a03e8";"0.0";"Advanced Data Security";"1/Hour";"100 DWUs";"SQL Database";""
